"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","reformattedtext"
"65","Watch the next big match with a refreshing Tsingtao! https://t.co/WOY9ot5yTm",FALSE,8,NA,2017-09-15 10:15:01,FALSE,NA,"908635258752401408",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",4,FALSE,FALSE,NA,NA,"Watch the next big match with a refreshing Tsingtao! https://t.co/WOY9ot5yTm"
"66","It takes courage to move to a new city. In the new Tsingtao brand film, we see how much courage it takes.… https://t.co/sIJyGyR8I7",FALSE,3,NA,2017-09-13 02:45:51,TRUE,NA,"907797446444466176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsingtao",1,FALSE,FALSE,NA,NA,"It takes courage to move to a new city. In the new Tsingtao brand film, we see how much courage it takes.<e2><80><a6> https://t.co/sIJyGyR8I7"
"67","@Leorehayon We were so happy to work with you on this film, Leore. And we hear it's only a few more days until your birthday! ������",FALSE,1,"Leorehayon",2017-09-12 08:50:06,FALSE,"907443824078622720","907526724035911680","248964168","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@Leorehayon We were so happy to work with you on this film, Leore. And we hear it's only a few more days until your birthday! <ed><a0><bc><ed><be><82>"
"68","Unwind after tonight's shift with a #Tsingtao! https://t.co/BdVO0nrWsp",FALSE,10,NA,2017-09-11 02:22:52,FALSE,NA,"907066884142465024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",4,FALSE,FALSE,NA,NA,"Unwind after tonight's shift with a #Tsingtao! https://t.co/BdVO0nrWsp"
"69","@BeerAdvocate I'm drinking Tsingtao!",FALSE,0,"BeerAdvocate",2017-09-08 09:08:27,FALSE,"905255878516916224","906081791601033217","15205798","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@BeerAdvocate I'm drinking Tsingtao!"
"70","Based on the storyboard images from the film production below, can you imagine what sort of adventure lies ahead?… https://t.co/qSiJPtEeQI",FALSE,4,NA,2017-09-08 09:08:24,TRUE,NA,"906081776459702272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsingtao",3,FALSE,FALSE,NA,NA,"Based on the storyboard images from the film production below, can you imagine what sort of adventure lies ahead?<e2><80><a6> https://t.co/qSiJPtEeQI"
"71","@Arulus75 Thanks for enjoying Tsingtao! Kippis! ������",FALSE,1,"Arulus75",2017-09-08 08:52:11,FALSE,"906064112731467776","906077695296995331","2571694795","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@Arulus75 Thanks for enjoying Tsingtao! Kippis! <ed><a0><bc><ed><bd><bb>"
"72","@squampton Last I checked, we have more than 4 thousand followers. I think you're referring to the number of accounts we follow. ������",FALSE,0,"squampton",2017-09-06 07:55:40,FALSE,"905269485904347136","905338696706035712","14503919","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@squampton Last I checked, we have more than 4 thousand followers. I think you're referring to the number of accounts we follow. <ed><a0><bd><ed><b9><82>"
"73","#Throwback to the Tsingtao International Beer Festival! Exploring Qingdao, learning about brewing, and drinking ple… https://t.co/biMOtoPI8o",FALSE,9,NA,2017-09-06 02:23:40,TRUE,NA,"905255147407687680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsingtao",5,FALSE,FALSE,NA,NA,"#Throwback to the Tsingtao International Beer Festival! Exploring Qingdao, learning about brewing, and drinking ple<e2><80><a6> https://t.co/biMOtoPI8o"
"74","@theSteveCarton Because 5 = V !������",FALSE,0,"theSteveCarton",2017-09-04 03:45:38,FALSE,"904547849827954692","904551000270192641","314591019","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@theSteveCarton Because 5 = V !<ed><a0><bd><ed><b8><82>"
"75","@Alejand22397628 Qingdao, Chine",FALSE,0,"Alejand22397628",2017-09-04 03:25:29,FALSE,"884169246649049088","904545926089342976","824115654999449600","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@Alejand22397628 Qingdao, Chine"
"76","@Alfering @ALDIAustralia Enjoy!",FALSE,1,"Alfering",2017-09-04 02:35:26,FALSE,"904238179259056128","904533334339895297","314513646","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@Alfering @ALDIAustralia Enjoy!"
"77","Here are a few storyboard images from the soon-to-be-released Tsingtao brand film! #TheRightMove is coming soon. ������������️ https://t.co/4kpSBy5dCz",FALSE,3,NA,2017-09-04 02:31:50,FALSE,NA,"904532427091058690",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",2,FALSE,FALSE,NA,NA,"Here are a few storyboard images from the soon-to-be-released Tsingtao brand film! #TheRightMove is coming soon. <ed><a0><bd><ed><b3><9d><ed><a0><bd><ed><b3><bd><ef><b8><8f> https://t.co/4kpSBy5dCz"
"78","Notice anything different about me? Let us know what you think of Tsingtao's new, stylish design! https://t.co/5yKv5Bnzdv",FALSE,7,NA,2017-09-01 09:37:24,FALSE,NA,"903552359107706881",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",2,FALSE,FALSE,NA,NA,"Notice anything different about me? Let us know what you think of Tsingtao's new, stylish design! https://t.co/5yKv5Bnzdv"
"79","@blooobby What am I lacking?",FALSE,0,"blooobby",2017-09-01 04:01:11,FALSE,"902760328987107328","903467748050612224","2397041785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@blooobby What am I lacking?"
"80","@firsthippy @hatapota Because she drank all of its contents!",FALSE,2,"firsthippy",2017-09-01 02:29:14,FALSE,"903250768492363777","903444609161822208","20587127","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@firsthippy @hatapota Because she drank all of its contents!"
"81","@AC2099 Sorry, Alejandro, but the only American football team that Tsingtao would sponsor is the Shanghai Warriors",FALSE,1,"AC2099",2017-08-31 09:01:51,FALSE,"903174705947049984","903181024309346304","52413636","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@AC2099 Sorry, Alejandro, but the only American football team that Tsingtao would sponsor is the Shanghai Warriors"
"82","@simondoesthings If you’re referring to bagged beer, these bags have not gone into mass production and will remain… https://t.co/azIIJAQuva",FALSE,0,"simondoesthings",2017-08-31 08:10:08,TRUE,"902432347697577984","903168011699314688","508866003","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@simondoesthings If you<e2><80><99>re referring to bagged beer, these bags have not gone into mass production and will remain<e2><80><a6> https://t.co/azIIJAQuva"
"83","Before filming a video, a storyboard must first be drawn. Check out this original storyboard drawing from our not-y… https://t.co/gv6sVseESF",FALSE,1,NA,2017-08-31 02:52:39,TRUE,NA,"903088113794244608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",3,FALSE,FALSE,NA,NA,"Before filming a video, a storyboard must first be drawn. Check out this original storyboard drawing from our not-y<e2><80><a6> https://t.co/gv6sVseESF"
"84","Tsingtao is proud to announce that its brand new, elegant bottle design will be released today in Hong Kong! https://t.co/k1pjfOHyY8",FALSE,21,NA,2017-08-29 03:14:31,FALSE,NA,"902368839735795712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsingtao",9,FALSE,FALSE,NA,NA,"Tsingtao is proud to announce that its brand new, elegant bottle design will be released today in Hong Kong! https://t.co/k1pjfOHyY8"
"85","The puzzle is solved, revealing the sleek design of the new Tsingtao bottle! More details coming soon about when an… https://t.co/WhlZqNcfmQ",FALSE,7,NA,2017-08-25 02:44:24,TRUE,NA,"900911710705299457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA,"The puzzle is solved, revealing the sleek design of the new Tsingtao bottle! More details coming soon about when an<e2><80><a6> https://t.co/WhlZqNcfmQ"
"86","As the puzzle is almost solved, the message becomes clear: #Tsingtao will soon have a totally new look! https://t.co/9AtKn4FIQT",FALSE,5,NA,2017-08-23 02:36:25,FALSE,NA,"900184923331477505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",4,FALSE,FALSE,NA,NA,"As the puzzle is almost solved, the message becomes clear: #Tsingtao will soon have a totally new look! https://t.co/9AtKn4FIQT"
"87","@LesliesWineFood It's our little secret ������������",FALSE,1,"LesliesWineFood",2017-08-22 09:12:26,FALSE,"899901632456077312","899922199410233344","75075374","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@LesliesWineFood It's our little secret <ed><a0><bd><ed><b8><83><ed><a0><bc><ed><bd><ba>"
"88","@Rossii97 How'd you find out? No mortal knows this...",FALSE,2,"Rossii97",2017-08-22 02:40:25,FALSE,"899223457170423809","899823544762224644","3138039016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA,"@Rossii97 How'd you find out? No mortal knows this..."
"89","@scliquorlocker Where am I from?!",FALSE,0,"liquorlocker_CL",2017-08-22 02:36:27,FALSE,"899585302494236673","899822544835850241","856570546552803328","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@scliquorlocker Where am I from?!"
"90","@Sussex07416 I'll give you a hint: it's China",FALSE,0,"scliquorstore",2017-08-22 02:35:48,FALSE,"899586671204745216","899822381031604225","897792540388188160","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@Sussex07416 I'll give you a hint: it's China"
"91","@LesliesWineFood Hope you enjoyed it, Leslie!",FALSE,1,"LesliesWineFood",2017-08-22 02:34:36,FALSE,"899591442586271744","899822079733714945","75075374","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@LesliesWineFood Hope you enjoyed it, Leslie!"
"92","@MetalManiac1333 Oh, most assuredly! Some say it tastes even better flowing from the can, but that's all up to pers… https://t.co/WE61RxrSV3",FALSE,1,"MetalManiac1333",2017-08-22 02:13:16,TRUE,"898370615853408257","899816710512836608","1720660974","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@MetalManiac1333 Oh, most assuredly! Some say it tastes even better flowing from the can, but that's all up to pers<e2><80><a6> https://t.co/WE61RxrSV3"
"93","Are you ready for a whole new #Tsingtao? Stay tuned this week to see what big changes are coming... https://t.co/FTKrivIIxB",FALSE,3,NA,2017-08-21 02:30:12,FALSE,NA,"899458583632396289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"Are you ready for a whole new #Tsingtao? Stay tuned this week to see what big changes are coming... https://t.co/FTKrivIIxB"
"94","Three's company with #Tsingtao! https://t.co/g9ofoX03FA",FALSE,11,NA,2017-08-18 02:25:20,FALSE,NA,"898370195571351552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",5,FALSE,FALSE,NA,NA,"Three's company with #Tsingtao! https://t.co/g9ofoX03FA"
"95","@ejverx There, there. You don't really mean that.",FALSE,1,"ejverx",2017-08-17 06:01:50,FALSE,"897710364896505857","898062294269140992","30538992","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@ejverx There, there. You don't really mean that."
"96","@AmbienceChaser @chrissyteigen Yeah, it does make for some pretty tasty sausages.",FALSE,0,"AmbienceChaser",2017-08-17 06:01:13,FALSE,"898008585359306752","898062136869621760","16454177","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@AmbienceChaser @chrissyteigen Yeah, it does make for some pretty tasty sausages."
"97","Living it up at the Tsingtao Beer Festival! These fans from around the world are having the ultimate #Tsingtao expe… https://t.co/DFODQhbk1B",FALSE,4,NA,2017-08-13 03:49:05,TRUE,NA,"896579333594038273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",2,FALSE,FALSE,NA,NA,"Living it up at the Tsingtao Beer Festival! These fans from around the world are having the ultimate #Tsingtao expe<e2><80><a6> https://t.co/DFODQhbk1B"
"98","Good company is even better with good beer! #Tsingtao https://t.co/2YWqz3UqSi",FALSE,3,NA,2017-08-07 03:03:41,FALSE,NA,"894393580059451396",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA,"Good company is even better with good beer! #Tsingtao https://t.co/2YWqz3UqSi"
"99","@ChrisHoerz That's what I'm sayin!",FALSE,0,"ChrisHoerz",2017-08-07 02:22:55,FALSE,"893676013837631490","894383321517408257","343524678","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@ChrisHoerz That's what I'm sayin!"
"100","@softcoffin Cool. ������",FALSE,0,"softcoffin",2017-08-07 02:21:32,FALSE,"894352012325908484","894382976041193473","233370210","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@softcoffin Cool. <ed><a0><be><ed><b4><97>"
"101","@JoanieMetivier We just finished the #TsingtaoCenturyClub contest to select a few winners to come to this year's fe… https://t.co/WjMuY5d8rA",FALSE,0,"JoanieMetivier",2017-08-07 02:17:57,TRUE,"894176823361249281","894382074030960640","900823782","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@JoanieMetivier We just finished the #TsingtaoCenturyClub contest to select a few winners to come to this year's fe<e2><80><a6> https://t.co/WjMuY5d8rA"
"102","@heather_moni Welcome aboard, Heather!",FALSE,1,"heather_moni",2017-08-06 09:52:20,FALSE,"892971555977781253","894134032337846276","790679001761140736","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@heather_moni Welcome aboard, Heather!"
"103","@JoanieMetivier Will you be coming to this year's beer festival?",FALSE,0,"JoanieMetivier",2017-08-06 09:51:45,FALSE,"893909663179309056","894133888741654530","900823782","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@JoanieMetivier Will you be coming to this year's beer festival?"
"104","@JoanieMetivier Great photo Joanie!",FALSE,1,"JoanieMetivier",2017-08-06 09:51:24,FALSE,"893909663179309056","894133800338300928","900823782","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@JoanieMetivier Great photo Joanie!"
"105","Congratulations to Bryn from Australia! He's coming to this year's #Tsingtao International Beer Festival to experie… https://t.co/A18j5R0IRq",FALSE,4,NA,2017-08-06 09:46:37,TRUE,NA,"894132593007878144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA,"Congratulations to Bryn from Australia! He's coming to this year's #Tsingtao International Beer Festival to experie<e2><80><a6> https://t.co/A18j5R0IRq"
"106","@str8edgesprint @JohnCena Sure hope he is",FALSE,0,"str8edgesprint",2017-08-02 08:01:18,FALSE,"892473082740428800","892656539558858752","589056998","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@str8edgesprint @JohnCena Sure hope he is"
"107","@TrevorLaChapell @DonnieDoesWorld @fanta gets proper placement on your shirt real estate but we get relegated to ""B… https://t.co/vI0vFoATUz",FALSE,2,"TrevorLaChapell",2017-08-02 07:47:22,TRUE,"892557635341484032","892653032118173696","2375696423","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@TrevorLaChapell @DonnieDoesWorld @fanta gets proper placement on your shirt real estate but we get relegated to ""B<e2><80><a6> https://t.co/vI0vFoATUz"
"108","The next winner of our #TsingtaoCenturyClub contest hails from Ecuador! Congratulations, Sandy! More winners will b… https://t.co/TPZt9MGT1S",FALSE,6,NA,2017-08-01 03:57:42,TRUE,NA,"892232845887889408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsingtao",2,FALSE,FALSE,NA,NA,"The next winner of our #TsingtaoCenturyClub contest hails from Ecuador! Congratulations, Sandy! More winners will b<e2><80><a6> https://t.co/TPZt9MGT1S"
"109","Tsingtao is always ready for swimsuit season ������: @OMrHollywood https://t.co/o0AejVqSQf",FALSE,7,NA,2017-07-31 02:30:56,FALSE,NA,"891848622530101248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA,"Tsingtao is always ready for swimsuit season <ed><a0><bd><ed><b3><b8>: @OMrHollywood https://t.co/o0AejVqSQf"
"110","@BrettBlackman @QuasarMedia_ @somehoodlum Welcome to the squad, Brett ������",FALSE,4,"BrettBlackman",2017-07-28 02:32:41,FALSE,"890459466512060416","890761901541543936","369705397","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@BrettBlackman @QuasarMedia_ @somehoodlum Welcome to the squad, Brett <ed><a0><bc><ed><bd><bb>"
"111","The look on your face when you clutch an ice-cold Tsingtao! https://t.co/R201GteBEh",FALSE,7,NA,2017-07-28 02:30:56,FALSE,NA,"890761461579915264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",3,FALSE,FALSE,NA,NA,"The look on your face when you clutch an ice-cold Tsingtao! https://t.co/R201GteBEh"
"112","Beat the heat this summer with #Tsingtao ������ Insta: @_juliettaaa_ https://t.co/ynYCQIG7zN",FALSE,5,NA,2017-07-26 02:33:25,FALSE,NA,"890037310787469312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",2,FALSE,FALSE,NA,NA,"Beat the heat this summer with #Tsingtao <ed><a0><bd><ed><b3><b8> Insta: @_juliettaaa_ https://t.co/ynYCQIG7zN"
"113","@Tom_Gray_Boxing @brucelee Very nice photo",FALSE,1,"Tom_Gray_Boxing",2017-07-24 04:26:54,FALSE,"888137406276411395","889341093233307648","283581733","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@Tom_Gray_Boxing @brucelee Very nice photo"
"114","@AeroSavvy Welcome ������",FALSE,1,"AeroSavvy",2017-07-24 02:26:01,FALSE,"888609681836527616","889310673053798400","1922004823","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@AeroSavvy Welcome <ed><a0><bd><ed><b8><80>"
"115","@jellirollin But we're friends though so it's cool, right?",FALSE,0,"_jelenalee",2017-07-24 02:21:03,FALSE,"888677396165017600","889309422178058240","3221123246","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@jellirollin But we're friends though so it's cool, right?"
